,Judet,Localitate
8283,Mehedinți,Jupânești
8284,Mehedinți,Lac
8285,Mehedinți,Lazu
8286,Mehedinți,Livezi
8287,Mehedinți,Livezile
8288,Mehedinți,Ludu
8289,Mehedinți,Lumnic
8290,Mehedinți,Luncșoara
8291,Mehedinți,Lupșa de Jos
8292,Mehedinți,Lupșa de Sus
8293,Mehedinți,Magheru
8294,Mehedinți,Malovăț
8295,Mehedinți,Manu
8296,Mehedinți,Marga
8297,Mehedinți,Marmanu
8298,Mehedinți,Măgurele
8299,Mehedinți,Mălărișca
8300,Mehedinți,Mărășești
8301,Mehedinți,Măru Roșu
8302,Mehedinți,Menți
8303,Mehedinți,Meriș
8304,Mehedinți,Mijarca
8305,Mehedinți,Moisești
8306,Mehedinți,Molani
8307,Mehedinți,Moșneni
8308,Mehedinți,Motruleni
8309,Mehedinți,Nadanova
8310,Mehedinți,Negoești
8311,Mehedinți,Negrești
8312,Mehedinți,Negrușa
8313,Mehedinți,Nevățu
8314,Mehedinți,Nicolae Bălcescu
8315,Mehedinți,Noapteșa
8316,Mehedinți,Obârșia de Câmp
8317,Mehedinți,Obârșia-Cloșani
8318,Mehedinți,Ohaba
8319,Mehedinți,Olteanca
8320,Mehedinți,Oprănești
8321,Mehedinți,Oprișor
8322,Mehedinți,Orevița Mare
8323,Mehedinți,Orșova
8324,Mehedinți,Ostrovu Corbului
8325,Mehedinți,Ostrovu Mare
8326,Mehedinți,Pavăț
8327,Mehedinți,Pădina Mare
8328,Mehedinți,Pădina Mică
8329,Mehedinți,Păltinișu
8330,Mehedinți,Păsărani
8331,Mehedinți,Pătulele
8332,Mehedinți,Păunești
8333,Mehedinți,Pârlagele
8334,Mehedinți,Pârvulești
8335,Mehedinți,Peri
8336,Mehedinți,Peșteana
8337,Mehedinți,Peștenuța
8338,Mehedinți,Petra
8339,Mehedinți,Petriș
8340,Mehedinți,Pistrița
8341,Mehedinți,Plai
8342,Mehedinți,Plopi
8343,Mehedinți,Pluta
8344,Mehedinți,Podeni
8345,Mehedinți,Podu Grosului
8346,Mehedinți,Poiana
8347,Mehedinți,Poiana Gruii
8348,Mehedinți,Ponoarele
8349,Mehedinți,Poroina
8350,Mehedinți,Poroina Mare
8351,Mehedinți,Poroinița
8352,Mehedinți,Poșta Veche
8353,Mehedinți,Prejna
8354,Mehedinți,Priboiești
8355,Mehedinți,Prisăceaua
8356,Mehedinți,Pristol
8357,Mehedinți,Proitești
8358,Mehedinți,Prunaru
8359,Mehedinți,Prunișor
8360,Mehedinți,Punghina
8361,Mehedinți,Pușcașu
8362,Mehedinți,Puținei
8363,Mehedinți,Racova
8364,Mehedinți,Răduțești
8365,Mehedinți,Răiculești
8366,Mehedinți,Răscolești
8367,Mehedinți,Recea
8368,Mehedinți,Rocșoreni
8369,Mehedinți,Rogova
8370,Mehedinți,Roșia
8371,Mehedinți,Roșiori
8372,Mehedinți,Rudina
8373,Mehedinți,Runcușoru
8374,Mehedinți,Ruptura
8375,Mehedinți,Salcia
8376,Mehedinți,Satu Mare
8377,Mehedinți,Satu Nou
8378,Mehedinți,Sălătruc
8379,Mehedinți,Sărdănești
8380,Mehedinți,Scăpău
8381,Mehedinți,Schinteiești
8382,Mehedinți,Schitu Topolniței
8383,Mehedinți,Scorila
8384,Mehedinți,Seliștea
8385,Mehedinți,Selișteni
8386,Mehedinți,Seliștiuța
8387,Mehedinți,Severinești
8388,Mehedinți,Sfodea
8389,Mehedinți,Sisești
8390,Mehedinți,Slașoma
8391,Mehedinți,Smadovița
8392,Mehedinți,Sperlești
8393,Mehedinți,Stăncești
8394,Mehedinți,Stănești
8395,Mehedinți,Stângăceaua
8396,Mehedinți,Stejaru
8397,Mehedinți,Stignița
8398,Mehedinți,Strehaia
8399,Mehedinți,Stroești
8400,Mehedinți,Studina
8401,Mehedinți,Suharu
8402,Mehedinți,Svinița
8403,Mehedinți,Șimian
8404,Mehedinți,Șipotu
8405,Mehedinți,Șipotu
8406,Mehedinți,Șiroca
8407,Mehedinți,Șovarna
8408,Mehedinți,Ștefan Odobleja
8409,Mehedinți,Ștircovița
8410,Mehedinți,Șușița
8411,Mehedinți,Șușița
8412,Mehedinți,Tălăpanu
8413,Mehedinți,Tâmna
8414,Mehedinți,Târsa
8415,Mehedinți,Tismana
8416,Mehedinți,Titerlești
8417,Mehedinți,Traian
8418,Mehedinți,Turtaba
8419,Mehedinți,Țânțaru
8420,Mehedinți,Țigănași
8421,Mehedinți,Țițirigi
8422,Mehedinți,Valea Anilor
8423,Mehedinți,Valea Bună
8424,Mehedinți,Valea Copcii
8425,Mehedinți,Valea Coșuștei
8426,Mehedinți,Valea Marcului
8427,Mehedinți,Valea Petrii
8428,Mehedinți,Valea Teiului
8429,Mehedinți,Valea Ursului
8430,Mehedinți,Valea Ursului
8431,Mehedinți,Varodia
8432,Mehedinți,Vânători
8433,Mehedinți,Vânju Mare
8434,Mehedinți,Vânjuleț
8435,Mehedinți,Viașu
8436,Mehedinți,Vidimirești
8437,Mehedinți,Vișina
8438,Mehedinți,Vlădaia
8439,Mehedinți,Vlădășești
8440,Mehedinți,Vlădica
8441,Mehedinți,Voloiac
8442,Mehedinți,Voloicel
8443,Mehedinți,Vrancea
8444,Mehedinți,Vrata
8445,Mehedinți,Zegaia
8446,Mehedinți,Zegujani
8447,Mureș,Abud
8448,Mureș,Abuș
8449,Mureș,Acățari
8450,Mureș,Adămuș
8451,Mureș,Adrian
8452,Mureș,Adrianu Mare
8453,Mureș,Adrianu Mic
8454,Mureș,Agrișteu
8455,Mureș,Albești
8456,Mureș,Aluniș
8457,Mureș,Andreneasa
8458,Mureș,Apold
8459,Mureș,Archita
8460,Mureș,Arșița
8461,Mureș,Ațintiș
8462,Mureș,Bahnea
8463,Mureș,Band
8464,Mureș,Batoș
8465,Mureș,Băgaciu
8466,Mureș,Băița
8467,Mureș,Băla
8468,Mureș,Bălăușeri
8469,Mureș,Bărboși
8470,Mureș,Bărdești
8471,Mureș,Bâra
8472,Mureș,Bârlibaș
8473,Mureș,Bârlibășoaia
8474,Mureș,Bârza
8475,Mureș,Bedeni
8476,Mureș,Beica de Jos
8477,Mureș,Beica de Sus
8478,Mureș,Bereni
8479,Mureș,Berghia
8480,Mureș,Bernadea
8481,Mureș,Bicașu
8482,Mureș,Bichiș
8483,Mureș,Bistra Mureșului
8484,Mureș,Blidireasa
8485,Mureș,Bobohalma
8486,Mureș,Bogata
8487,Mureș,Boiu
8488,Mureș,Bolintineni
8489,Mureș,Bologaia
8490,Mureș,Bord
8491,Mureș,Bordoșiu
8492,Mureș,Borzia
8493,Mureș,Botei
8494,Mureș,Botez
8495,Mureș,Bozed
8496,Mureș,Bozeni
8497,Mureș,Brădețelu
8498,Mureș,Brâncovenești
8499,Mureș,Breaza
8500,Mureș,Budiu Mic
8501,Mureș,Bujor
8502,Mureș,Bujor-Hodaie
8503,Mureș,Cașva
8504,Mureș,Căciulata
8505,Mureș,Căcuciu
8506,Mureș,Călimănești
8507,Mureș,Călugăreni
8508,Mureș,Călușeri
8509,Mureș,Căpâlna de Sus
8510,Mureș,Căpușu de Câmpie
8511,Mureș,Câmpenița
8512,Mureș,Câmpu Cetății
8513,Mureș,Cându
8514,Mureș,Cecălaca
8515,Mureș,Ceie
8516,Mureș,Ceuaș
8517,Mureș,Ceuașu de Câmpie
8518,Mureș,Chendu
8519,Mureș,Chețani
8520,Mureș,Chibed
8521,Mureș,Chiheru de Jos
8522,Mureș,Chiheru de Sus
8523,Mureș,Chinari
8524,Mureș,Chinciuș
8525,Mureș,Chirileu
8526,Mureș,Chisălița
8527,Mureș,Ciba
8528,Mureș,Cibu
8529,Mureș,Cinta
8530,Mureș,Ciobotani
8531,Mureș,Cipăieni
8532,Mureș,Cipău
8533,Mureș,Ciretea
8534,Mureș,Cirhagău
8535,Mureș,Ciulea
8536,Mureș,Cloașterf
8537,Mureș,Coasta Grindului
8538,Mureș,Coasta Mare
8539,Mureș,Comori
8540,Mureș,Corbești
8541,Mureș,Cordoș
8542,Mureș,Cornești
8543,Mureș,Cornești
8544,Mureș,Coroi
8545,Mureș,Coroisânmărtin
8546,Mureș,Corunca
8547,Mureș,Cotorinau
8548,Mureș,Cotuș
8549,Mureș,Cozma
8550,Mureș,Crăciunești
8551,Mureș,Crăiești
8552,Mureș,Crăiești
8553,Mureș,Cristești
8554,Mureș,Criș
8555,Mureș,Cucerdea
8556,Mureș,Cuci
8557,Mureș,Cuieșd
8558,Mureș,Culpiu
8559,Mureș,Cund
8560,Mureș,Curețe
8561,Mureș,Curteni
8562,Mureș,Cuștelnic
8563,Mureș,Daia
8564,Mureș,Daia
8565,Mureș,Dalu
8566,Mureș,Daneș
8567,Mureș,Dămieni
8568,Mureș,Dătășeni
8569,Mureș,Dâmbău
8570,Mureș,Dâmbu
8571,Mureș,Deag
8572,Mureș,Deaj
8573,Mureș,Deda
8574,Mureș,Dedrad
8575,Mureș,Deleni
8576,Mureș,Deleni
8577,Mureș,Deleni
8578,Mureș,Dileu Nou
8579,Mureș,Dileu Vechi
8580,Mureș,Dobra
8581,Mureș,Drăculea Bandului
8582,Mureș,Drojdii
8583,Mureș,Dubiștea de Pădure
8584,Mureș,Dulcea
8585,Mureș,Dumbrava
8586,Mureș,Dumbrăvioara
8587,Mureș,Dumitreni
8588,Mureș,După Deal
8589,Mureș,După Deal
8590,Mureș,Ercea
8591,Mureș,Eremieni
8592,Mureș,Eremitu
8593,Mureș,Ernei
8594,Mureș,Fărăgău
8595,Mureș,Fânațe
8596,Mureș,Fânațe
8597,Mureș,Fânațe
8598,Mureș,Fânațe
8599,Mureș,Fânațele Căpușului
8600,Mureș,Fânațele Mădărașului
8601,Mureș,Fânațele Socolului
8602,Mureș,Fântâna Babii
8603,Mureș,Fântânele
8604,Mureș,Feleag
8605,Mureș,Filea
8606,Mureș,Filitelnic
8607,Mureș,Filpișu Mare
8608,Mureș,Filpișu Mic
8609,Mureș,Fițcău
8610,Mureș,Foi
8611,Mureș,Frunzeni
8612,Mureș,Fundoaia
8613,Mureș,Gaura Sângerului
8614,Mureș,Găiești
8615,Mureș,Gălăoaia
8616,Mureș,Gălățeni
8617,Mureș,Gălești
8618,Mureș,Gănești
8619,Mureș,Gâmbuț
8620,Mureș,Gheorghe Doja
8621,Mureș,Ghidașteu
8622,Mureș,Ghindari
8623,Mureș,Ghinești
8624,Mureș,Giuluș
8625,Mureș,Giurgiș
8626,Mureș,Glăjărie
8627,Mureș,Glodeni
8628,Mureș,Gogan
8629,Mureș,Goreni
8630,Mureș,Gornești
8631,Mureș,Grădini
8632,Mureș,Grâușorul
8633,Mureș,Grebenișu de Câmpie
8634,Mureș,Grindeni
8635,Mureș,Groapa Rădăii
8636,Mureș,Gruișor
8637,Mureș,Gurghiu
8638,Mureș,Habic
8639,Mureș,Hagău
8640,Mureș,Hădăreni
8641,Mureș,Hărănglab
8642,Mureș,Hărțău
8643,Mureș,Herepea
8644,Mureș,Herghelia
8645,Mureș,Hetiur
8646,Mureș,Hodac
8647,Mureș,Hodaia
8648,Mureș,Hodoșa
8649,Mureș,Iara de Mureș
8650,Mureș,Ibănești
8651,Mureș,Ibănești-Pădure
8652,Mureș,Icland
8653,Mureș,Iclandu Mare
8654,Mureș,Iclănzel
8655,Mureș,Ideciu de Jos
8656,Mureș,Ideciu de Sus
8657,Mureș,Idicel
8658,Mureș,Idicel-Pădure
8659,Mureș,Idiciu
8660,Mureș,Idrifaia
8661,Mureș,Iernut
8662,Mureș,Ihod
8663,Mureș,Ilieni
8664,Mureș,Ilioara
8665,Mureș,Iod
8666,Mureș,Isla
8667,Mureș,Iștan-Tău
8668,Mureș,Iștihaza
8669,Mureș,Ivănești
8670,Mureș,Jabenița
8671,Mureș,Jacodu
8672,Mureș,Jacu
8673,Mureș,Larga
8674,Mureș,Laslău Mare
8675,Mureș,Laslău Mic
8676,Mureș,Lăpușna
8677,Mureș,Lăscud
8678,Mureș,Lechincioara
8679,Mureș,Lechința
8680,Mureș,Lefaia
8681,Mureș,Leniș
8682,Mureș,Leordeni
8683,Mureș,Leorința
8684,Mureș,Leorința-Șăulia
8685,Mureș,Lepindea
8686,Mureș,Linț
8687,Mureș,Livezeni
8688,Mureș,Logig
8689,Mureș,Luduș
8690,Mureș,Luieriu
8691,Mureș,Lunca
8692,Mureș,Lunca Bradului
8693,Mureș,Lunca Mureșului
8694,Mureș,Maia
8695,Mureș,Maiad
8696,Mureș,Maiorești
8697,Mureș,Maldaoci
8698,Mureș,Malea
8699,Mureș,Măcicășești
8700,Mureș,Mădăraș
8701,Mureș,Mădărășeni
8702,Mureș,Măgherani
8703,Mureș,Măgheruș
8704,Mureș,Mălăești
8705,Mureș,Mărășești
8706,Mureș,Mărculeni
8707,Mureș,Mătrici
8708,Mureș,Merișor
8709,Mureș,Merișoru
8710,Mureș,Meștera
8711,Mureș,Mica
8712,Mureș,Miercurea Nirajului
8713,Mureș,Mihai Viteazu
8714,Mureș,Miheșu de Câmpie
8715,Mureș,Milășel
8716,Mureș,Mirigioaia
8717,Mureș,Mitrești
8718,Mureș,Moara de Jos
8719,Mureș,Mogoaia
8720,Mureș,Moișa
8721,Mureș,Morăreni
8722,Mureș,Mura Mare
8723,Mureș,Mura Mică
8724,Mureș,Mureni
8725,Mureș,Murgești
8726,Mureș,Nadășa
8727,Mureș,Nadeș
8728,Mureș,Nandra
8729,Mureș,Nazna
8730,Mureș,Neagra
8731,Mureș,Neaua
8732,Mureș,Negrenii de Câmpie
8733,Mureș,Nicolești
8734,Mureș,Nima Milășelului
8735,Mureș,Nima Râciului
8736,Mureș,Oarba de Mureș
8737,Mureș,Obârșie
8738,Mureș,Odrihei
8739,Mureș,Ogra
8740,Mureș,Onuca
8741,Mureș,Ormeniș
8742,Mureș,Oroiu
8743,Mureș,Orosia
8744,Mureș,Orșova
8745,Mureș,Orșova-Pădure
8746,Mureș,Ozd
8747,Mureș,Papiu Ilarian
8748,Mureș,Păcureni
8749,Mureș,Pădurea
8750,Mureș,Pădureni
8751,Mureș,Păingeni
8752,Mureș,Pănet
8753,Mureș,Păsăreni
8754,Mureș,Păucișoara
8755,Mureș,Păuloaia
8756,Mureș,Pârâu Crucii
8757,Mureș,Pârâu Crucii
8758,Mureș,Pârâu Mare
8759,Mureș,Periș
8760,Mureș,Petea
8761,Mureș,Petelea
8762,Mureș,Petrilaca
8763,Mureș,Petrilaca de Mureș
8764,Mureș,Pietriș
8765,Mureș,Pipea
8766,Mureș,Poarta
8767,Mureș,Poduri
8768,Mureș,Pogăceaua
8769,Mureș,Poienița
8770,Mureș,Porumbac
8771,Mureș,Porumbeni
8772,Mureș,Pripoare
8773,Mureș,Pusta
8774,Mureș,Racameț
8775,Mureș,Ranta
8776,Mureș,Răstolița
8777,Mureș,Răzoare
8778,Mureș,Râciu
8779,Mureș,Râpa de Jos
8780,Mureș,Reghin
8781,Mureș,Rigmani
8782,Mureș,Roteni
8783,Mureș,Roua
8784,Mureș,Rușii-Munți
8785,Mureș,Saschiz
8786,Mureș,Satu Nou
8787,Mureș,Satu Nou
8788,Mureș,Săbed
8789,Mureș,Săcalu de Pădure
8790,Mureș,Săcăreni
8791,Mureș,Sălard
8792,Mureș,Sălașuri
8793,Mureș,Sălcud
8794,Mureș,Sărățeni
8795,Mureș,Sărmașu
8796,Mureș,Sâmbriaș
8797,Mureș,Sâncraiu de Mureș
8798,Mureș,Sângeorgiu de Câmpie
8799,Mureș,Sângeorgiu de Mureș
8800,Mureș,Sângeorgiu de Pădure
8801,Mureș,Sânger
8802,Mureș,Sângeru de Pădure
8803,Mureș,Sâniacob
8804,Mureș,Sânișor
8805,Mureș,Sânmărghita
8806,Mureș,Sânmărtinu de Câmpie
8807,Mureș,Sânmihai de Pădure
8808,Mureș,Sânpaul
8809,Mureș,Sânpetru de Câmpie
8810,Mureș,Sânsimion
8811,Mureș,Sântana de Mureș
8812,Mureș,Sântioana
8813,Mureș,Sântioana de Mureș
8814,Mureș,Sântu
8815,Mureș,Sânvăsii
8816,Mureș,Scurta
8817,Mureș,Sebeș
8818,Mureș,Seleuș
8819,Mureș,Seleuș
8820,Mureș,Senereuș
8821,Mureș,Seuca
8822,Mureș,Sfântu Gheorghe
8823,Mureș,Sicele
8824,Mureș,Sighișoara
8825,Mureș,Socolu de Câmpie
8826,Mureș,Solocma
8827,Mureș,Solovăstru
8828,Mureș,Sovata
8829,Mureș,Stânceni
8830,Mureș,Stejărenii
8831,Mureș,Stejeriș
8832,Mureș,Sub Pădure
8833,Mureș,Suplac
8834,Mureș,Suseni
8835,Mureș,Suveica
8836,Mureș,Șaeș
8837,Mureș,Șandru
8838,Mureș,Șapartoc
8839,Mureș,Șăulia
8840,Mureș,Șăulița
8841,Mureș,Șerbeni
8842,Mureș,Șeulia de Mureș
8843,Mureș,Șilea Nirajului
8844,Mureș,Șincai
8845,Mureș,Șincai-Fânațe
8846,Mureș,Șoard
8847,Mureș,Șoimuș
8848,Mureș,Șomoștelnic
8849,Mureș,Ștefanca
8850,Mureș,Ștefăneaca
8851,Mureș,Tăblășeni
8852,Mureș,Tău
8853,Mureș,Tăureni
8854,Mureș,Târgu Mureș
8855,Mureș,Târnăveni
8856,Mureș,Teleac
8857,Mureș,Tireu
8858,Mureș,Tirimia
8859,Mureș,Tirimioara
8860,Mureș,Tisieu
8861,Mureș,Toaca
8862,Mureș,Tofalău
8863,Mureș,Toldal
8864,Mureș,Tonciu
8865,Mureș,Torba
8866,Mureș,Trei Sate
8867,Mureș,Troița
8868,Mureș,Tușinu
8869,Mureș,Țigmandru
8870,Mureș,Țiptelnic
8871,Mureș,Țopa
8872,Mureș,Uila
8873,Mureș,Ulieș
8874,Mureș,Ungheni
8875,Mureș,Uricea
8876,Mureș,Urisiu de Jos
8877,Mureș,Urisiu de Sus
8878,Mureș,Ursoaia
8879,Mureș,Vadu
8880,Mureș,Vaidacuta
8881,Mureș,Vaideiu
8882,Mureș,Valea
8883,Mureș,Valea Albeștiului
8884,Mureș,Valea Dăii
8885,Mureș,Valea Frăției
8886,Mureș,Valea Glodului
8887,Mureș,Valea Iclandului
8888,Mureș,Valea Izvoarelor
8889,Mureș,Valea Largă
8890,Mureș,Valea Mare
8891,Mureș,Valea Pădurii
8892,Mureș,Valea Rece
8893,Mureș,Valea Sasului
8894,Mureș,Valea Sânmărtinului
8895,Mureș,Valea Sânpetrului
8896,Mureș,Valea Sânpetrului
8897,Mureș,Valea Seacă
8898,Mureș,Valea Șapartocului
8899,Mureș,Valea Șurii
8900,Mureș,Valea Ulieșului
8901,Mureș,Valea Ungurului
8902,Mureș,Valea Urieșului
8903,Mureș,Vădaș
8904,Mureș,Văleni
8905,Mureș,Vălenii
8906,Mureș,Vălenii de Mureș
8907,Mureș,Vălișoara
8908,Mureș,Vălureni
8909,Mureș,Vărgata
8910,Mureș,Vătava
8911,Mureș,Vânători
8912,Mureș,Vețca
8913,Mureș,Viforoasa
8914,Mureș,Viișoara
8915,Mureș,Voiniceni
8916,Mureș,Voivodeni
8917,Mureș,Vulcan
8918,Mureș,Zagăr
8919,Mureș,Zau de Câmpie
8920,Mureș,Zăpodea
8921,Mureș,Zimți
8922,Neamț,Adjudeni
8923,Neamț,Agapia
8924,Neamț,Agârcia
8925,Neamț,Almaș
8926,Neamț,Arămești
8927,Neamț,Arămoaia
8928,Neamț,Ardeluța
8929,Neamț,Averești
8930,Neamț,Bahna
8931,Neamț,Bahna Mare
8932,Neamț,Baratca
8933,Neamț,Barticești
8934,Neamț,Bașta
8935,Neamț,Băhnișoara
8936,Neamț,Bălănești
8937,Neamț,Bălțătești
8938,Neamț,Bălușești
8939,Neamț,Bălușești
8940,Neamț,Băneasa
8941,Neamț,Bărcănești
8942,Neamț,Bătrânești
8943,Neamț,Bâra
8944,Neamț,Bârgăuani
8945,Neamț,Bârjoveni
8946,Neamț,Bârnadu
8947,Neamț,Bețești
8948,Neamț,Bicaz
8949,Neamț,Bicaz-Chei
8950,Neamț,Bicazu Ardelean
8951,Neamț,Bisericani
8952,Neamț,Bistricioara
8953,Neamț,Bistrița
8954,Neamț,Boboiești
8955,Neamț,Bodești
8956,Neamț,Bodeștii de Jos
8957,Neamț,Boghicea
8958,Neamț,Bogzești
8959,Neamț,Boiștea
8960,Neamț,Borca
8961,Neamț,Bordea
8962,Neamț,Borlești
8963,Neamț,Borniș
8964,Neamț,Borșeni
8965,Neamț,Botești
8966,Neamț,Boțești
8967,Neamț,Bozieni
8968,Neamț,Bozienii de Sus
8969,Neamț,Bradu
8970,Neamț,Brateș
8971,Neamț,Brășăuți
8972,Neamț,Breaza
8973,Neamț,Brițcani
8974,Neamț,Broșteni
8975,Neamț,Brusturi
8976,Neamț,Bucium
8977,Neamț,Budești
8978,Neamț,Buhalnița
8979,Neamț,Buhonca
8980,Neamț,Bunghi
8981,Neamț,Buruienești
8982,Neamț,Bușmei
8983,Neamț,Butnărești
8984,Neamț,Cazaci
8985,Neamț,Căciulești
8986,Neamț,Călugăreni
8987,Neamț,Cășăria
8988,Neamț,Căușeni
8989,Neamț,Cândești
8990,Neamț,Cârlig
8991,Neamț,Cârligi
8992,Neamț,Ceahlău
8993,Neamț,Certieni
8994,Neamț,Chicerea
8995,Neamț,Chilia
8996,Neamț,Chilii
8997,Neamț,Chirițeni
8998,Neamț,Ciornei
8999,Neamț,Ciurea
9000,Neamț,Climești
9001,Neamț,Cordun
9002,Neamț,Corhana
9003,Neamț,Corni
9004,Neamț,Costișa
9005,Neamț,Cotu Vameș
9006,Neamț,Cracăul Negru
9007,Neamț,Crăcăoani
9008,Neamț,Crăiești
9009,Neamț,Cuci
9010,Neamț,Cuejdiu
9011,Neamț,Curechiștea
9012,Neamț,Cut
9013,Neamț,David
9014,Neamț,Davideni
9015,Neamț,Dămuc
9016,Neamț,Dănești
9017,Neamț,Dârloaia
9018,Neamț,Deleni
9019,Neamț,Dobreni
9020,Neamț,Dochia
9021,Neamț,Doina
9022,Neamț,Dolhești
9023,Neamț,Doljești
9024,Neamț,Dornești
9025,Neamț,Dragomirești
9026,Neamț,Dragova
9027,Neamț,Drăgănești
9028,Neamț,Dreptu
9029,Neamț,Dulcești
9030,Neamț,Dumbrava
9031,Neamț,Dumbrava Roșie
9032,Neamț,Dumbrava-Deal
9033,Neamț,Dușești
9034,Neamț,Farcașa
9035,Neamț,Făurei
9036,Neamț,Filioara
9037,Neamț,Frumosu
9038,Neamț,Frunzeni
9039,Neamț,Galu
9040,Neamț,Gâdinți
9041,Neamț,Gârcina
9042,Neamț,Ghelăiești
9043,Neamț,Gherăești
9044,Neamț,Gherăeștii Noi
9045,Neamț,Gherman
9046,Neamț,Ghidion
9047,Neamț,Ghigoiești
9048,Neamț,Girov
9049,Neamț,Giulești
9050,Neamț,Giurgeni
9051,Neamț,Gorun
9052,Neamț,Goșmani
9053,Neamț,Grințieș
9054,Neamț,Groși
9055,Neamț,Grozăvești
9056,Neamț,Grumăzești
9057,Neamț,Gura Văii
9058,Neamț,Hamzoaia
9059,Neamț,Hangu
9060,Neamț,Hanul Ancuței
9061,Neamț,Hârtop
9062,Neamț,Hârțești
9063,Neamț,Hlăpești
9064,Neamț,Hociungi
9065,Neamț,Hoisești
9066,Neamț,Holm
9067,Neamț,Homiceni
9068,Neamț,Horia
9069,Neamț,Huisurez
9070,Neamț,Icușești
9071,Neamț,Ingărești
9072,Neamț,Ion Creangă
9073,Neamț,Itrinești
9074,Neamț,Iucșa
9075,Neamț,Ivaneș
9076,Neamț,Izvoare
9077,Neamț,Izvoare
9078,Neamț,Izvoru
9079,Neamț,Izvoru Alb
9080,Neamț,Leghin
9081,Neamț,Liliac
9082,Neamț,Linsești
9083,Neamț,Luminiș
9084,Neamț,Lunca
9085,Neamț,Lunca
9086,Neamț,Lunca
9087,Neamț,Lunca Moldovei
9088,Neamț,Luțca
9089,Neamț,Magazia
9090,Neamț,Mastacăn
9091,Neamț,Mastacăn
9092,Neamț,Mădei
9093,Neamț,Mănoaia
9094,Neamț,Mărgineni
9095,Neamț,Mărmureni
9096,Neamț,Mânăstirea Neamț
9097,Neamț,Mesteacăn
9098,Neamț,Micșunești
9099,Neamț,Miron Costin
9100,Neamț,Mitocu Bălan
9101,Neamț,Moldoveni
9102,Neamț,Moreni
9103,Neamț,Muncelu
9104,Neamț,Muncelu de Jos
9105,Neamț,Munteni
9106,Neamț,Neagra
9107,Neamț,Nechit
9108,Neamț,Negrești
9109,Neamț,Negrești
9110,Neamț,Negritești
9111,Neamț,Negulești
9112,Neamț,Nemțișor
9113,Neamț,Netezi
9114,Neamț,Nisiporești
9115,Neamț,Nistria
9116,Neamț,Oanțu
9117,Neamț,Oglinzi
9118,Neamț,Oniceni
9119,Neamț,Orțăști
9120,Neamț,Oșlobeni
9121,Neamț,Patricheni
9122,Neamț,Pădureni
9123,Neamț,Păstrăveni
9124,Neamț,Pâncești
9125,Neamț,Pângărați
9126,Neamț,Pângărăcior
9127,Neamț,Pârâul Cârjei
9128,Neamț,Pârâul Fagului
9129,Neamț,Pârâul Mare
9130,Neamț,Pârâul Pântei
9131,Neamț,Pâțâligeni
9132,Neamț,Petricani
9133,Neamț,Petru Vodă
9134,Neamț,Piatra Neamț
9135,Neamț,Piatra Șoimului
9136,Neamț,Pietrosu
9137,Neamț,Pildești
9138,Neamț,Pipirig
9139,Neamț,Plăieșu
9140,Neamț,Plugari
9141,Neamț,Pluton
9142,Neamț,Podoleni
9143,Neamț,Poiana
9144,Neamț,Poiana
9145,Neamț,Poiana
9146,Neamț,Poiana
9147,Neamț,Poiana
9148,Neamț,Poiana Crăcăoani
9149,Neamț,Poiana Humei
9150,Neamț,Poiana Largului
9151,Neamț,Poiana Teiului
9152,Neamț,Poienari
9153,Neamț,Poieni
9154,Neamț,Poienile Oancei
9155,Neamț,Poloboc
9156,Neamț,Popești
9157,Neamț,Popești
9158,Neamț,Potoci
9159,Neamț,Prăjești
9160,Neamț,Preluca
9161,Neamț,Preutești
9162,Neamț,Pustieta
9163,Neamț,Rădeni
9164,Neamț,Răucești
9165,Neamț,Războieni
9166,Neamț,Războienii de Jos
9167,Neamț,Râșca
9168,Neamț,Recea
9169,Neamț,Rediu
9170,Neamț,Rediu
9171,Neamț,Rocna
9172,Neamț,Roman
9173,Neamț,Români
9174,Neamț,Roșeni
9175,Neamț,Roșiori
9176,Neamț,Rotunda
9177,Neamț,Roznov
9178,Neamț,Ruginești
9179,Neamț,Ruginoasa
9180,Neamț,Ruseni
9181,Neamț,Ruseni
9182,Neamț,Sabasa
9183,Neamț,Sagna
9184,Neamț,Săbăoani
9185,Neamț,Săcăleni
9186,Neamț,Săcălușești
9187,Neamț,Sărata
9188,Neamț,Săvești
9189,Neamț,Săvinești
9190,Neamț,Săvinești
9191,Neamț,Scăricica
9192,Neamț,Schitu Tarcău
9193,Neamț,Secu
9194,Neamț,Secuieni
9195,Neamț,Secuienii Noi
9196,Neamț,Siliștea
9197,Neamț,Simionești
9198,Neamț,Slobozia
9199,Neamț,Socea
9200,Neamț,Soci
9201,Neamț,Soci
9202,Neamț,Solca
9203,Neamț,Spiești
9204,Neamț,Spiridonești
9205,Neamț,Stănița
9206,Neamț,Stânca
9207,Neamț,Stejaru
9208,Neamț,Stejaru
9209,Neamț,Stejaru
9210,Neamț,Straja
9211,Neamț,Șoimărești
9212,Neamț,Șovoaia
9213,Neamț,Ștefan cel Mare
9214,Neamț,Tabăra
9215,Neamț,Talpa
9216,Neamț,Tarcău
9217,Neamț,Tașca
9218,Neamț,Tălpălăi
9219,Neamț,Tămășeni
9220,Neamț,Târgu Neamț
9221,Neamț,Târpești
9222,Neamț,Târzia
9223,Neamț,Telec
9224,Neamț,Tețcani
9225,Neamț,Ticoș
